"ENTREZID","SYMBOL"
"6324","SCN1B"
"90665","TBL1Y"
"84650","EBPL"
"81873","ARPC5L"
"347527","ARSH"
"3425","IDUA"
"80352","RNF39"
"22865","SLITRK3"
"9231","DLG5"
"9690","UBE3C"
"51133","KCTD3"
"5923","RASGRF1"
"390077","OR52N2"
"128497","SPATA25"
"55081","IFT57"
"9786","KIAA0586"
"126792","B3GALT6"
"389690","MROH5"
"27338","UBE2S"
"8665","EIF3F"
"201161","CENPV"
"646486","FABP12"
"7993","UBXN8"
"282974","STK32C"
"4722","NDUFS3"
"120224","TMEM45B"
"347733","TUBB2B"
"8395","PIP5K1B"
"200958","MUC20"
"177","AGER"
"50807","ASAP1"
"1293","COL6A3"
"285556","LOC285556"
"2890","GRIA1"
"1008","CDH10"
"133015","PACRGL"
"7695","ZNF136"
"3586","IL10"
"5717","PSMD11"
"339500","ZNF678"
"10285","SMNDC1"
"57670","KIAA1549"
"338339","CLEC4D"
"85463","ZC3H12C"
"27242","TNFRSF21"
"6142","RPL18A"
"642273","FAM110C"
"80335","WDR82"
"5527","PPP2R5C"
"4008","LMO7"
"342574","KRT27"
"10219","KLRG1"
"116448","OLIG1"
"92235","DUSP27"
"117531","TMC1"
"26773","SNORD4A"
"8726","EED"
"1663","DDX11"
"10879","SMR3B"
"9911","TMCC2"
"5900","RALGDS"
"79742","CXorf36"
"2832","NPBWR2"
"403313","PLPP6"
"7388","UQCRH"
"6633","SNRPD2"
"10723","SLC12A7"
"4105","MAGEA6"
"922","CD5L"
"8846","ALKBH1"
"23546","SYNGR4"
"153579","BTNL9"
"38","ACAT1"
"219749","ZNF25"
"51234","EMC4"
"130940","CCDC148"
"55191","NADSYN1"
"26515","TIMM10B"
"4818","NKG7"
"7118","TMSB4XP4"
"10197","PSME3"
"1613","DAPK3"
"146177","VWA3A"
"23770","FKBP8"
"3549","IHH"
"124446","TMEM219"
"116039","OSR2"
"50810","HDGFL3"
"8604","SLC25A12"
"7696","ZNF137P"
"1596","ADAM3B"
"2747","GLUD2"
"5428","POLG"
"9965","FGF19"
"9990","SLC12A6"
"7693","ZNF134"
"9704","DHX34"
"51780","KDM3B"
"283219","KCTD21"
"114569","MAL2"
"63950","DMRTA2"
"90827","ZNF479"
"55808","ST6GALNAC1"
"56260","C8orf44"
"51172","NAGPA"
"51352","WT1-AS"
"7756","ZNF207"
"90249","UNC5A"
"64283","ARHGEF28"
"27164","SALL3"
"57687","VAT1L"
"647013","KCTD9P3"
"26692","OR2W1"
"3654","IRAK1"
"54956","PARP16"
"79944","L2HGDH"
"11163","NUDT4"
"1811","SLC26A3"
"4064","CD180"
"5858","PZP"
"64106","NPFFR1"
"200909","HTR3D"
"58524","DMRT3"
"10980","COPS6"
"55611","OTUB1"
"55709","KBTBD4"
"27154","BRPF3"
"63906","GPATCH3"
"353132","LCE1B"
"79669","C3orf52"
"51324","SPG21"
"5164","PDK2"
"27067","STAU2"
"54890","ALKBH5"
"27185","DISC1"
"3176","HNMT"
"25974","MMACHC"
"84623","KIRREL3"
"54880","BCOR"
"171482","FAM9A"
"6540","SLC6A13"
"388125","C2CD4B"
"284217","LAMA1"
"387712","ENO4"
"284716","RIMKLA"
"79733","E2F8"
"10694","CCT8"
"79058","ASPSCR1"
"10641","NPRL2"
"728841","NBPF8"
"11043","MID2"
"51012","PRELID3B"
"3304","HSPA1B"
"51526","OSER1"
"317649","EIF4E3"
"55644","OSGEP"
"687","KLF9"
"120","ADD3"
"8440","NCK2"
"126370","OR1I1"
"5134","PDCD2"
"125958","OR7D4"
"503582","ARGFX"
"64410","KLHL25"
"51382","ATP6V1D"
"79813","EHMT1"
"22832","CEP162"
"83478","ARHGAP24"
"408187","SPINK14"
"81448","OR6K2"
"646309","NAMPTP1"
"5830","PEX5"
"10554","AGPAT1"
"25801","GCA"
"84628","NTNG2"
"388552","BLOC1S3"
"51016","EMC9"
"79883","PODNL1"
"51339","DACT1"
"54733","SLC35F2"
"64432","MRPS25"
"53635","PTOV1"
"80762","NDFIP1"
"100033435","SNORD116-24"
"54707","GPN2"
"56906","THAP10"
"9441","MED26"
"728116","ZBTB8B"
"202374","STK32A"
"127068","OR2T34"
"1410","CRYAB"
"4171","MCM2"
"57818","G6PC2"
"79590","MRPL24"
"7531","YWHAE"
"282969","FUOM"
"112479","ERI2"
"8521","GCM1"
"6656","SOX1"
"54522","ANKRD16"
"49855","SCAPER"
"8061","FOSL1"
"55388","MCM10"
"79038","ZFYVE21"
"400360","C15orf54"
"117143","TADA1"
"54855","FAM46C"
"3603","IL16"
"89848","FCHSD1"
"58508","KMT2C"
"57704","GBA2"
"28983","TMPRSS11E"
"440138","ALG11"
"8853","ASAP2"
"3115","HLA-DPB1"
"79727","LIN28A"
"976","ADGRE5"
"284402","SCGB2B2"
"116224","FAM122A"
"171019","ADAMTS19"
"283111","OR51V1"
"3856","KRT8"
"83604","TMEM47"
"128602","C20orf85"
"254228","CALHM5"
"56144","PCDHA4"
"79029","SPATA5L1"
"374918","IGFL1"
"3903","LAIR1"
"25824","PRDX5"
"51283","BFAR"
"29931","LINC00312"
"84173","ELMOD3"
"54763","ROPN1"
"116519","APOA5"
"29110","TBK1"
"9037","SEMA5A"
"10101","NUBP2"
"9023","CH25H"
"116028","RMI2"
"285852","TREML4"
"717","C2"
"55211","DPPA4"
"116064","LRRC58"
"203447","NRK"
"160622","GRASP"
"10316","NMUR1"
"4688","NCF2"
"79624","ARMT1"
"83930","STARD3NL"
"716","C1S"
"55531","ELMOD1"
"79915","ATAD5"
"79369","B3GNT4"
"23131","GPATCH8"
"90423","ATP6V1E2"
"6821","SUOX"
"8438","RAD54L"
"55540","IL17RB"
"3020","H3F3A"
"2315","MLANA"
"100130958","SYCE1L"
"5824","PEX19"
"56062","KLHL4"
"57492","ARID1B"
"10655","DMRT2"
"5473","PPBP"
"5959","RDH5"
"57161","PELI2"
"255275","MYADML2"
"340371","NRBP2"
"55110","MAGOHB"
"64841","GNPNAT1"
"55781","RIOK2"
"386683","KRTAP12-3"
"84128","WDR75"
"6522","SLC4A2"
"114818","KLHL29"
"9425","CDYL"
"64064","OXCT2"
"5898","RALA"
"29911","HOOK2"
"23424","TDRD7"
"57655","GRAMD1A"
"6847","SYCP1"
"10014","HDAC5"
"1473","CST5"
"2800","GOLGA1"
"9679","FAM53B"
"93166","PRDM6"
"1666","DECR1"
"218","ALDH3A1"
"51138","COPS4"
"64216","TFB2M"
"493753","COA5"
"9821","RB1CC1"
"9501","RPH3AL"
"257062","CATSPERD"
"6311","ATXN2"
"643699","GOLGA8N"
"2940","GSTA3"
"9064","MAP3K6"
"5304","PIP"
"79571","GCC1"
"3232","HOXD3"
"23380","SRGAP2"
"6815","STYX"
"7357","UGCG"
"146542","ZNF688"
"25800","SLC39A6"
"64769","MEAF6"
"6025","RN5S1@"
"27315","PGAP2"
"360203","GLT6D1"
"127074","OR2T4"
"136371","ASB10"
"4808","NHLH2"
"339829","CCDC39"
"160","AP2A1"
"25938","HEATR5A"
"117","ADCYAP1R1"
"344758","GPR149"
"91147","TMEM67"
"132612","ADAD1"
"306","ANXA3"
"23621","BACE1"
"7776","ZNF236"
"571","BACH1"
"1181","CLCN2"
"4118","MAL"
"696","BTN1A1"
"25806","VAX2"
"401563","C9orf139"
"84690","SPATA22"
"26815","SNORD36A"
"9","NAT1"
"2925","GRPR"
"25989","ULK3"
"51193","ZNF639"
"4925","NUCB2"
"150221","RIMBP3C"
"940","CD28"
"84699","CREB3L3"
"10589","DRAP1"
"5834","PYGB"
"2568","GABRP"
"55124","PIWIL2"
"3672","ITGA1"
"51491","NOP16"
"65095","KRI1"
"92856","IMP4"
"155054","ZNF425"
"1175","AP2S1"
"50507","NOX4"
"360227","OTUD4P1"
"6464","SHC1"
"6154","RPL26"
"117157","SH2D1B"
"433","ASGR2"
"96459","FNIP1"
"84680","ACCS"
"130106","CIB4"
"79101","TAF1D"
"54165","DCUN1D1"
"54549","SDK2"
"324","APC"
"55591","VEZT"
"389152","PRR23C"
"4863","NPAT"
"827","CAPN6"
"467","ATF3"
"154043","CNKSR3"
"158219","TTC39B"
"57489","ODF2L"
"54982","CLN6"
"51643","TMBIM4"
"5062","PAK2"
"90649","ZNF486"
"3014","H2AFX"
"55364","IMPACT"
"344752","AADACL2"
"285237","C3orf38"
"8851","CDK5R1"
"51710","ZNF44"
"11156","PTP4A3"
"112724","RDH13"
"11248","NXPH3"
"353513","VCY1B"
"2810","SFN"
"3305","HSPA1L"
"26823","RNU12-2P"
"341032","C11orf53"
"10084","PQBP1"
"83938","LRMDA"
"81696","OR5V1"
"8649","LAMTOR3"
"10574","CCT7"
"80204","FBXO11"
"2119","ETV5"
"116085","SLC22A12"
"5108","PCM1"
"10256","CNKSR1"
"57602","USP36"
"3899","AFF3"
"3329","HSPD1"
"10962","MLLT11"
"80154","GOLGA2P10"
"729611","RPL29P30"
"442862","PRY2"
"29933","GPR132"
"51228","GLTP"
"54101","RIPK4"
"2526","FUT4"
"6846","XCL2"
"50837","TAS2R7"
"390616","ANKRD34C"
"94009","SERHL"
"6627","SNRPA1"
"54414","SIAE"
"55721","IQCC"
"10239","AP3S2"
"9202","ZMYM4"
"51308","REEP2"
"51527","GSKIP"
"388324","INCA1"
"125061","AFMID"
"6152","RPL24"
"80023","NRSN2"
"11107","PRDM5"
"64919","BCL11B"
"2861","GPR37"
"8994","LIMD1"
"6557","SLC12A1"
"55796","MBNL3"
"3142","HLX"
"9779","TBC1D5"
"85360","SYDE1"
"348235","SKA2"
"147111","NOTUM"
"399949","C11orf88"
"391","RHOG"
"11317","RBPJL"
"3843","IPO5"
"132954","PDCL2"
"8233","ZRSR2"
"54576","UGT1A8"
"129880","BBS5"
"131149","OTOL1"
"57650","CIP2A"
"81608","FIP1L1"
"11123","RCAN3"
"26052","DNM3"
"353149","TBC1D26"
"100996939","PYURF"
"79784","MYH14"
"2873","GPS1"
"10308","ZNF267"
"164118","TTC24"
"2125","EVPL"
"2567","GABRG3"
"4735","SEPT2"
"57467","HHATL"
"51068","NMD3"
"5976","UPF1"
"126123","IZUMO2"
"55818","KDM3A"
"8938","BAIAP3"
"23091","ZC3H13"
"55503","TRPV6"
"7268","TTC4"
"10249","GLYAT"
"391356","PTRHD1"
"6281","S100A10"
"2896","GRN"
"11152","WDR45"
"723790","HIST2H2AA4"
"9013","TAF1C"
"326340","ZAR1"
"729355","TP53TG3B"
"100499483","CCDC180"
"9895","TECPR2"
"23302","WSCD1"
"132949","AASDH"
"8688","KRT37"
"25839","COG4"
"4055","LTBR"
"54739","XAF1"
"503618","DEFB104B"
"114781","BTBD9"
"57396","CLK4"
"1059","CENPB"
"54906","FAM208B"
"55755","CDK5RAP2"
"6512","SLC1A7"
"28882","IGKV2D-29"
"83443","SF3B5"
"90480","GADD45GIP1"
"54552","GNL3L"
"122651","RNASE11"
"10787","NCKAP1"
"8660","IRS2"
"79183","TTPAL"
"30835","CD209"
"51222","ZNF219"
"126917","IFFO2"
"2561","GABRB2"
"10281","DSCR4"
"130535","KCTD18"
"286749","STON1-GTF2A1L"
"353091","RAET1G"
"27292","DIMT1"
"3801","KIFC3"
"645843","TMEM14EP"
"54859","ELP6"
"185","AGTR1"
"85462","FHDC1"
"11065","UBE2C"
"29015","SLC43A3"
"346171","ZFP57"
"51058","ZNF691"
"3597","IL13RA1"
"100526772","TMEM110-MUSTN1"
"343521","TCTEX1D4"
"4018","LPA"
"29956","CERS2"
"132851","SPATA4"
"400668","PRSS57"
"1958","EGR1"
"8905","AP1S2"
"65244","SPATS2"
"100132396","ZNF705B"
"3350","HTR1A"
"174","AFP"
"203074","PRSS55"
"6251","RSU1"
"266747","RGL4"
"25809","TTLL1"
"2038","EPB42"
"84140","FAM161A"
"65266","WNK4"
"5734","PTGER4"
"56136","PCDHA13"
"84866","TMEM25"
"10076","PTPRU"
"146378","C16orf92"
"26025","PCDHGA12"
"253827","MSRB3"
"6006","RHCE"
"11252","PACSIN2"
"84705","GTPBP3"
"285601","GPR150"
"57829","ZP4"
"83743","GRWD1"
"91694","LONRF1"
"57663","USP29"
"7411","VBP1"
"6014","RIT2"
"55876","GSDMB"
"149371","EXOC8"
"140766","ADAMTS14"
"7286","TUFT1"
"57631","LRCH2"
"25816","TNFAIP8"
"221938","MMD2"
"92181","UBTD2"
"55609","ZNF280C"
"79042","TSEN34"
"387338","NSUN4"
"5093","PCBP1"
"653269","POTEI"
"3813","KIR3DS1"
"1471","CST3"
"5966","REL"
"962","CD48"
"3119","HLA-DQB1"
"3045","HBD"
"121536","AEBP2"
"80896","NPL"
"81556","INTS14"
"79959","CEP76"
"10446","LRRN2"
"164284","APCDD1L"
"2690","GHR"
"595","CCND1"
"23531","MMD"
"54930","HAUS4"
"55036","CCDC40"
"79772","MCTP1"
"642843","CPSF4L"
"6708","SPTA1"
"9578","CDC42BPB"
"9856","KIAA0319"
"8704","B4GALT2"
"4490","MT1B"
"26266","SLC13A4"
"3006","HIST1H1C"
"4583","MUC2"
"220164","DOK6"
"80045","GPR157"
"116443","GRIN3A"
"10858","CYP46A1"
"23354","HAUS5"
"136263","SSMEM1"
"196513","DCP1B"
"124923","SGK494"
"9203","ZMYM3"
"23492","CBX7"
"84937","ZNRF1"
"29880","ALG5"
"26165","SPATA31A7"
"950","SCARB2"
"284370","ZNF615"
"2585","GALK2"
"9560","CCL4L2"
"9751","SNPH"
"440248","HERC2P9"
"8241","RBM10"
"65083","NOL6"
"9488","PIGB"
"23541","SEC14L2"
"63905","MANBAL"
"1161","ERCC8"
"139422","MAGEB10"
"5378","PMS1"
"56979","PRDM9"
"84179","MFSD7"
"223","ALDH9A1"
"10726","NUDC"
"8355","HIST1H3G"
"53836","GPR87"
"1806","DPYD"
"124056","NOXO1"
"3516","RBPJ"
"5918","RARRES1"
"387328","ZNF322P1"
"8687","KRT38"
"23630","KCNE5"
"145497","LRRC74A"
"10905","MAN1A2"
"138639","PTPDC1"
"4673","NAP1L1"
"26960","NBEA"
"2196","FAT2"
"8482","SEMA7A"
"548645","DNAJC25"
"55425","GPALPP1"
"7498","XDH"
"340578","DCAF12L2"
"9204","ZMYM6"
"3207","HOXA11"
"91283","MSANTD3"
"84248","FYTTD1"
"55783","CMTR2"
"23170","TTLL12"
"55692","LUC7L"
"728113","ANXA8L1"
"403253","OR4A47"
"127254","ERICH3"
"10436","EMG1"
"50514","DEC1"
"6273","S100A2"
"148137","PROSER3"
"4317","MMP8"
"29941","PKN3"
"29951","PDZRN4"
"1565","CYP2D6"
"283106","CSNK2A3"
"2","A2M"
"89796","NAV1"
"27102","EIF2AK1"
"728911","CT45A2"
"55568","GALNT10"
"10657","KHDRBS1"
"25813","SAMM50"
"163778","SPRR4"
"8774","NAPG"
"653145","ANXA8"
"978","CDA"
"81605","URM1"
"23551","RASD2"
"4942","OAT"
"9840","TESPA1"
"63874","ABHD4"
"6945","MLX"
"6397","SEC14L1"
"84709","MGARP"
"81697","OR2B2"
"552900","BOLA2"
"57547","ZNF624"
"84976","DISP1"
"7052","TGM2"
"94059","LENG9"
"56106","PCDHGA10"
"390081","OR52E4"
"26333","OR7A17"
"55884","WSB2"
"55432","YOD1"
"6401","SELE"
"142685","ASB15"
"8629","JRK"
"9667","SAFB2"
"283991","UBALD2"
"10887","PROKR1"
"116238","TLCD1"
"387753","RPL21P97"
"11216","AKAP10"
"8294","HIST1H4I"
"139804","RBMXL3"
"6398","SECTM1"
"79134","TMEM185B"
"26048","ZNF500"
"1804","DPP6"
"5792","PTPRF"
"8799","PEX11B"
"9332","CD163"
"134218","DNAJC21"
"4360","MRC1"
"4038","LRP4"
"7102","TSPAN7"
"93380","MMGT1"
"4762","NEUROG1"
"246777","SPESP1"
"6648","SOD2"
"139081","MAGEC3"
"5699","PSMB10"
"926","CD8B"
"115024","NT5C3B"
"148327","CREB3L4"
"596","BCL2"
"55176","SEC61A2"
"11185","INMT"
"5049","PAFAH1B2"
"55552","ZNF823"
"341346","SMCO2"
"91227","GGTLC2"
"23451","SF3B1"
"5479","PPIB"
"5926","ARID4A"
"58493","INIP"
"10810","WASF3"
"10042","HMGXB4"
"28984","RGCC"
"353174","ZACN"
"84790","TUBA1C"
"23528","ZNF281"
"3912","LAMB1"
"6608","SMO"
"116540","MRPL53"
"390882","OR7G2"
"5371","PML"
"8277","TKTL1"
"2109","ETFB"
"284723","SLC25A34"
"4828","NMB"
"6623","SNCG"
"23029","RBM34"
"1822","ATN1"
"353333","KRTAP10-10"
"5161","PDHA2"
"60528","ELAC2"
"4478","MSN"
"80018","NAA25"
"5747","PTK2"
"115509","ZNF689"
"65982","ZSCAN18"
"387273","KRTAP5-10"
"23022","PALLD"
"51294","PCDH12"
"414157","C10orf62"
"54505","DHX29"
"6474","SHOX2"
"3664","IRF6"
"7920","ABHD16A"
"9700","ESPL1"
"367","AR"
"3003","GZMK"
"131034","CPNE4"
"147700","KLC3"
"93487","MAPK1IP1L"
"57486","NLN"
"23219","FBXO28"
"765","CA6"
"8079","MLF2"
"26189","OR1A2"
"55544","RBM38"
"60681","FKBP10"
"57337","SENP7"
"84275","SLC25A33"
"29993","PACSIN1"
"254956","MORN5"
"50855","PARD6A"
"10395","DLC1"
"837","CASP4"
"10892","MALT1"
"1673","DEFB4A"
"548596","CKMT1A"
"125144","LRRC75A-AS1"
"6775","STAT4"
"3559","IL2RA"
"392399","LCN9"
"80070","ADAMTS20"
"91012","CERS5"
"3987","LIMS1"
"727800","RNF208"
"10178","TENM1"
"730130","TMEM229A"
"55111","PLEKHJ1"
"27010","TPK1"
"10345","TRDN"
"8370","HIST2H4A"
"81706","PPP1R14C"
"10748","KLRA1P"
"346528","OR2A1"
"1378","CR1"
"84908","FAM136A"
"22879","MON1B"
"3567","IL5"
"23190","UBXN4"
"157695","TDRP"
"5031","P2RY6"
"2768","GNA12"
"81571","MIR600HG"
"1946","EFNA5"
"101","ADAM8"
"153396","TMEM161B"
"157769","FAM91A1"
"23468","CBX5"
"5268","SERPINB5"
"4489","MT1A"
"4299","AFF1"
"57719","ANO8"
"26835","RNU4-1"
"57628","DPP10"
"8532","CPZ"
"27147","DENND2A"
"161","AP2A2"
"22913","RALY"
"404281","YY2"
"845","CASQ2"
"100033430","SNORD116-18"
"91408","BTF3L4"
"6760","SS18"
"93973","ACTR8"
"1307","COL16A1"
"10317","B3GALT5"
"26272","FBXO4"
"79465","ULBP3"
"10057","ABCC5"
"6482","ST3GAL1"
"29969","MDFIC"
"643680","MS4A4E"
"7022","TFAP2C"
"3897","L1CAM"
"9499","MYOT"
"64282","PAPD5"
"353137","LCE1F"
"131578","LRRC15"
"27243","CHMP2A"
"79572","ATP13A3"
"3141","HLCS"
"54708","MARCH5"
"80155","NAA15"
"26504","CNNM4"
"284325","C19orf54"
"151126","ZNF385B"
"10015","PDCD6IP"
"23310","NCAPD3"
"440307","TTLL13P"
"390323","OR6C75"
"50809","HP1BP3"
"25996","REXO2"
"121599","SPIC"
"3166","HMX1"
"148932","MOB3C"
"7414","VCL"
"59352","LGR6"
"6943","TCF21"
"2116","ETV2"
"151871","DPPA2"
"641373","NRON"
"152877","FAM53A"
"54106","TLR9"
"83607","AMMECR1L"
"57491","AHRR"
"3617","IMPG1"
"5610","EIF2AK2"
"219621","CABCOCO1"
"7484","WNT9B"
"66005","CHID1"
"3149","HMGB3"
"2771","GNAI2"
"338328","GPIHBP1"
"54466","SPIN2A"
"79591","C10orf76"
"5604","MAP2K1"
"245802","MS4A6E"
"339501","PRSS38"
"84892","POMGNT2"
"10804","GJB6"
"1134","CHRNA1"
"30813","VSX1"
"6327","SCN2B"
"148170","CDC42EP5"
"10924","SMPDL3A"
"10890","RAB10"
"9463","PICK1"
"5367","PMCH"
"9824","ARHGAP11A"
"11081","KERA"
"8992","ATP6V0E1"
"147746","HIPK4"
"474383","F8A2"
"79789","CLMN"
"3535","IGL"
"254531","LPCAT4"
"79987","SVEP1"
"9435","CHST2"
"79090","TRAPPC6A"
"84129","ACAD11"
"149699","GTSF1L"
"54535","CCHCR1"
"2255","FGF10"
"337970","KRTAP19-3"
"124093","CCDC78"
"391189","OR11L1"
"57456","KIAA1143"
"57462","MYORG"
"57591","MKL1"
"153642","ARSK"
"8635","RNASET2"
"7644","ZNF91"
"79752","ZFAND1"
"84541","KBTBD8"
"143187","VTI1A"
"55681","SCYL2"
"150696","PROM2"
"283461","C12orf40"
"386681","KRTAP10-8"
"199699","DAND5"
"140701","ABHD16B"
"23047","PDS5B"
"8356","HIST1H3J"
"58509","CACTIN"
"131377","KLHL40"
"150094","SIK1"
"9711","RUBCN"
"90993","CREB3L1"
"3269","HRH1"
"4798","NFRKB"
"5915","RARB"
"360023","ZBTB41"
"55114","ARHGAP17"
"79767","ELMO3"
"124359","CDYL2"
"9219","MTA2"
"11258","DCTN3"
"11240","PADI2"
"100131017","ZNF316"
"84085","FBXO30"
"60559","SPCS3"
"79137","RETREG2"
"387885","CFAP73"
"55172","DNAAF2"
"58498","MYL7"
"10867","TSPAN9"
"85444","LRRCC1"
"388387","LINC00671"
"389125","MUSTN1"
"254896","LOC254896"
"6017","RLBP1"
"79023","NUP37"
"7818","DAP3"
"80279","CDK5RAP3"
"114294","LACTB"
"23172","ABRAXAS2"
"4088","SMAD3"
"90550","MCU"
"132014","IL17RE"
"8495","PPFIBP2"
"23008","KLHDC10"
"780851","SNORD3A"
"51207","DUSP13"
"10882","C1QL1"
"64108","RTP4"
"154743","BMT2"
"118881","COMTD1"
"55173","MRPS10"
"54558","SPATA6"
"64786","TBC1D15"
"79794","C12orf49"
"3112","HLA-DOB"
"2730","GCLM"
"3884","KRT33B"
"4199","ME1"
"605","BCL7A"
"51218","GLRX5"
"150274","HSCB"
"9122","SLC16A4"
"7008","TEF"
"9863","MAGI2"
"51303","FKBP11"
"494197","SPANXN5"
"493","ATP2B4"
"196264","MPZL3"
"100151683","RNU4ATAC"
"29098","RANGRF"
"6897","TARS"
"9762","LZTS3"
"23519","ANP32D"
"79161","TMEM243"
"348180","CTU2"
"148268","ZNF570"
"4528","MTIF2"
"11213","IRAK3"
"26098","EDRF1"
"25915","NDUFAF3"
"51009","DERL2"
"134285","TMEM171"
"54940","OCIAD1"
"282618","IFNL1"
"40","ASIC2"
"9267","CYTH1"
"64061","TSPYL2"
"3770","KCNJ14"
"80235","PIGZ"
"100271849","MEF2B"
"23658","LSM5"
"158158","RASEF"
"386724","AMIGO3"
"57731","SPTBN4"
"126541","OR10H4"
"84249","PSD2"
"6442","SGCA"
"9080","CLDN9"
"151742","PPM1L"
"10116","FEM1B"
"100132476","KRTAP4-7"
"8575","PRKRA"
"65990","FAM173A"
"2550","GABBR1"
"2259","FGF14"
"159686","CFAP58"
"2791","GNG11"
"5876","RABGGTB"
"53354","PANK1"
"93974","ATPIF1"
"7351","UCP2"
"153643","FAM81B"
"10423","CDIPT"
"284185","LINC00482"
"245908","DEFB105A"
"2700","GJA3"
"387597","ILDR2"
"114825","PWWP2A"
"8566","PDXK"
"54801","HAUS6"
"128387","TATDN3"
"56339","METTL3"
"6570","SLC18A1"
"4686","NCBP1"
"3739","KCNA4"
"80153","EDC3"
"80318","GKAP1"
"84851","TRIM52"
"5294","PIK3CG"
"440574","MINOS1"
"2920","CXCL2"
"55281","TMEM140"
"55788","LMBRD1"
"57484","RNF150"
"3551","IKBKB"
"4974","OMG"
"5483","PPIAP11"
"23626","SPO11"
"55754","TMEM30A"
"51741","WWOX"
"7918","GPANK1"
"8934","RAB29"
"1493","CTLA4"
"6392","SDHD"
"57795","BRINP2"
"91775","NXPE3"
"60489","APOBEC3G"
"54848","ARHGEF38"
"966","CD59"
"440519","ZNF724"
"9295","SRSF11"
"3749","KCNC4"
"3347","HTN3"
"128954","GAB4"
"57157","PHTF2"
"79867","TCTN2"
"587","BCAT2"
"10381","TUBB3"
"9543","IGDCC3"
"164","AP1G1"
"22868","FASTKD2"
"55915","LANCL2"
"1001","CDH3"
"151888","BTLA"
"55732","C1orf112"
"129401","NUP35"
"10675","CSPG5"
"9829","DNAJC6"
"339883","C3orf35"
"51319","RSRC1"
"83942","TSSK1B"
"1845","DUSP3"
"399726","CASC10"
"57493","HEG1"
"124222","PAQR4"
"2745","GLRX"
"23597","ACOT9"
"29089","UBE2T"
"27076","LYPD3"
"6626","SNRPA"
"129881","CCDC173"
"10125","RASGRP1"
"10495","ENOX2"
"10929","SRSF8"
"2271","FH"
"7298","TYMS"
"51233","DRICH1"
"10346","TRIM22"
"84984","CEP19"
"285205","LINC00636"
"7294","TXK"
"2304","FOXE1"
"94137","RP1L1"
"317","APAF1"
"57568","SIPA1L2"
"55054","ATG16L1"
"64422","ATG3"
"2098","ESD"
"171425","CLYBL"
"84985","FAM83A"
"91647","ATPAF2"
"55152","DALRD3"
"4651","MYO10"
"57617","VPS18"
"11221","DUSP10"
"2954","GSTZ1"
"8929","PHOX2B"
"5194","PEX13"
"57470","LRRC47"
"8673","VAMP8"
"57669","EPB41L5"
"126382","NR2C2AP"
"90407","TMEM41A"
"353323","KRTAP12-2"
"148066","ZNRF4"
"131096","KCNH8"
"646","BNC1"
"646508","FAM90A27P"
"3354","HTR1E"
"653566","SPCS2P4"
"1262","CNGA4"
"4682","NUBP1"
"65125","WNK1"
"3796","KIF2A"
"8842","PROM1"
"27341","RRP7A"
"139599","MAGEE2"
"1859","DYRK1A"
"11270","NRM"
"54331","GNG2"
"100129777","BNIP3P6"
"407043","MIR7-1"
"55249","YY1AP1"
"8078","USP5"
"96764","TGS1"
"79781","IQCA1"
"9416","DDX23"
"26095","PTPN20"
"7059","THBS3"
"6181","RPLP2"
"80198","MUS81"
"9061","PAPSS1"
"100529144","CORO7-PAM16"
"388886","LRRC75B"
"6906","SERPINA7"
"801","CALM1"
"5318","PKP2"
"79750","ZNF385D"
"113402","SFT2D1"
"4037","LRP3"
"8935","SKAP2"
"11073","TOPBP1"
"390083","OR56A3"
"64852","TUT1"
"353299","RGSL1"
"9370","ADIPOQ"
"57182","ANKRD50"
"56181","MTFR1L"
"8314","BAP1"
"284695","ZNF326"
"25819","NOCT"
"6647","SOD1"
"51203","NUSAP1"
"7301","TYRO3"
"147991","DPY19L3"
"728","C5AR1"
"11066","SNRNP35"
"6489","ST8SIA1"
"29923","HILPDA"
"127391","TMCO2"
"149954","BPIFB4"
"9398","CD101"
"90333","ZNF468"
"25793","FBXO7"
"152519","NIPAL1"
"54953","ODR4"
"4582","MUC1"
"692204","SNORD88C"
"54993","ZSCAN2"
"1770","DNAH9"
"6907","TBL1X"
"10172","ZNF256"
"8349","HIST2H2BE"
"54510","PCDH18"
"22950","SLC4A1AP"
"126248","WDR88"
"84109","QRFPR"
"10859","LILRB1"
"5992","RFX4"
"54507","ADAMTSL4"
"8362","HIST1H4K"
"56951","C5orf15"
"1292","COL6A2"
"10026","PIGK"
"387521","TMEM189"
"680","BRS3"
"6688","SPI1"
"117245","HRASLS5"
"4833","NME4"
"50","ACO2"
"341392","ACSM4"
"93129","ORAI3"
"80254","CEP63"
"5737","PTGFR"
"574537","UGT2A2"
"3448","IFNA14"
"79132","DHX58"
"8388","OR1E2"
"746","TMEM258"
"51156","SERPINA10"
"915","CD3D"
"574","BAGE"
"9132","KCNQ4"
"153572","IRX2"
"4548","MTR"
"3598","IL13RA2"
"64864","RFX7"
"391059","FRRS1"
"7335","UBE2V1"
"161424","NOP9"
"522","ATP5J"
"55166","CENPQ"
"2977","GUCY1A2"
"5111","PCNA"
"4283","CXCL9"
"11001","SLC27A2"
"113829","SLC35A4"
"80223","RAB11FIP1"
"4249","MGAT5"
"8535","CBX4"
"4635","MYL4"
"29124","LGALS13"
"6299","SALL1"
"197322","ACSF3"
"3162","HMOX1"
"80764","THAP7"
"2519","FUCA2"
"150280","HORMAD2"
