"SYMBOL","ENTREZID"
"BCAR3","8412"
"BCAS1","8537"
"BCAS2","10286"
"BCAS3","54828"
"BCAS4","55653"
"BCAT1","586"
"BCAT2","587"
"BCCIP","56647"
"BCDIN3",NA
"BCDO2",NA
"BCHE","590"
"BCKDHA","593"
"BCKDHB","594"
"BCKDK","10295"
"BCL10","8915"
"BCL11A","53335"
"BCL11B","64919"
"BCL2","596"
"BCL2A1","597"
"BCL2L1","598"
"BCL2L10","10017"
"BCL2L11","10018"
"BCL2L12","83596"
"BCL2L13","23786"
"BCL2L14","79370"
"BCL2L2","599"
"BCL3","602"
"BCL6","604"
"BCL6B","255877"
"BCL7A","605"
"BCL7B","9275"
"BCL7C","9274"
"BCL9","607"
"BCL9L","283149"
"BCLAF1","9774"
"BCMO1",NA
"BCMP11",NA
"BCMSUNL",NA
"BCNP1",NA
"BCOR","54880"
"BCORL1","63035"
"BCORL2",NA
"BCR","613"
"BCRL5",NA
"BCS1L","617"
"BDH1","622"
"BDH2","56898"
"BDH2P1","389416"
"BDKRB1","623"
"BDKRB2","624"
"BDNF","627"
"BDP1","55814"
"BEAN",NA
"BECN1","8678"
"BET1","10282"
"BET1L","51272"
"BET3L",NA
"BEX1","55859"
"BEX2","84707"
"BEXL1",NA
"BFAR","51283"
"BFSP1","631"
"BFSP2","8419"
"BGLAP","632"
"BGN","633"
"BHLHB2",NA
"BHLHB3",NA
"BHLHB4",NA
"BHLHB5",NA
"BHLHB8",NA
"BHLHB9","80823"
"BHMT","635"
"BHMT2","23743"
"BIC",NA
"BICC1","80114"
"BICD1","636"
"BICD2","23299"
"BID","637"
"BIK","638"
"BIN1","274"
"BIN2","51411"
"BIN3","55909"
"BIRC1",NA
"BIRC2","329"
"BIRC3","330"
"BIRC4",NA
"BIRC4BP",NA
"BIRC5","332"
"BIRC6","57448"
"BIRC7","79444"
"BIRC8","112401"
"BIVM","54841"
"BLACE","338436"
"BLCAP","10904"
"Bles03",NA
"BLK","640"
"BLM","641"
"BLMH","642"
"BLNK","29760"
"BLOC1S1","2647"
"BLOC1S2","282991"
"BLOC1S3","388552"
"BLR1",NA
"BLVRA","644"
"BLVRB","645"
"BLZF1","8548"
"BM88",NA
"BMF","90427"
"BMP1","649"
"BMP10","27302"
"BMP15","9210"
"BMP2","650"
"BMP2K","55589"
"BMP2KL","347359"
"BMP3","651"
"BMP4","652"
"BMP5","653"
"BMP6","654"
"BMP7","655"
"BMP8A","353500"
"BMP8B","656"
"BMPER","168667"
"BMPR1A","657"
"BMPR1B","658"
"BMPR2","659"
"BMS1L",NA
"BMX","660"
"BNC1","646"
"BNC2","54796"
"BNIP1","662"
"BNIP2","663"
"BNIP3","664"
"BNIP3L","665"
"BNIPL","149428"
"BOAT",NA
"BOC","91653"
"BOK","666"
"BOLA1","51027"
"BOLA3","388962"
"BOLL","66037"
"BOP1","23246"
"BPESC1","60467"
"BPGM","669"
"BPHL","670"
"BPI","671"
"BPIL1",NA
"BPIL2",NA
"BPIL3",NA
"BPNT1","10380"
"BPY2","9083"
"BPY2IP1",NA
"BRAF","673"
"BRAP","8315"
"BRCA1","672"
"BRCA2","675"
"BRCC3","79184"
"BRCTD1",NA
"BRD1","23774"
"BRD2","6046"
"BRD3","8019"
"BRD4","23476"
"BRD7","29117"
"BRD8","10902"
"BRD9","65980"
"BRDG1",NA
"BRDT","676"
"BRE",NA
"BRF1","2972"
"BRF2","55290"
"BRI3","25798"
"BRI3BP","140707"
"BRIP1","83990"
"BRLZ",NA
"BRMS1","25855"
"BRMS1L","84312"
"BRP44",NA
"BRP44L",NA
"BRPF1","7862"
"BRPF3","27154"
"BRRN1",NA
"BRS3","680"
"BRSK1","84446"
"BRSK2","9024"
"BRUNOL4",NA
"BRUNOL5",NA
"BRUNOL6",NA
"BRWD1","54014"
"BRWD2",NA
"BRWD3","254065"
"BSCL2","26580"
"BSDC1","55108"
"BSG","682"
"BSN","8927"
"BSND","7809"
"BSPRY","54836"
"BST1","683"
"BST2","684"
"BTAF1","9044"
"BTBD1","53339"
"BTBD10","84280"
"BTBD11","121551"
"BTBD12",NA
"BTBD14A",NA
"BTBD14B",NA
"BTBD15",NA
"BTBD2","55643"
"BTBD3","22903"
"BTBD4",NA
"BTBD5",NA
"BTBD6","90135"
"BTBD7","55727"
"BTBD8","284697"
"BTBD9","114781"
"BTC","685"
"BTD","686"
"BTF3","689"
"BTF3L1",NA
"BTF3L4","91408"
"BTG1","694"
"BTG2","7832"
"BTG3","10950"
"BTG4","54766"
"BTK","695"
"BTLA","151888"
"BTN1A1","696"
"BTN2A1","11120"
"BTN2A2","10385"
"BTN2A3",NA
"BTN3A1","11119"
"BTN3A2","11118"
"BTN3A3","10384"
"BTNL2","56244"
"BTNL3","10917"
"BTNL8","79908"
"BTNL9","153579"
"BTRC","8945"
"BUB1","699"
"BUB1B","701"
"BUB3","9184"
"BVES","11149"
"BXDC1",NA
"BXDC1P",NA
"BXDC2",NA
"BXDC5",NA
"BYSL","705"
"BZRAP1",NA
"BZRP",NA
"BZRPL1",NA
"BZW1","9689"
"BZW2","28969"
"C10orf10",NA
"C10orf104",NA
"C10orf107",NA
"C10orf11",NA
"C10orf110",NA
"C10orf111","221060"
"C10orf112",NA
"C10orf113","387638"
"C10orf115",NA
"C10orf116",NA
"C10orf118",NA
"C10orf119",NA
"C10orf12",NA
"C10orf121",NA
"C10orf122",NA
"C10orf125",NA
"C10orf127",NA
"C10orf128","170371"
"C10orf129",NA
"C10orf13",NA
"C10orf130",NA
"C10orf137",NA
"C10orf18",NA
"C10orf21",NA
"C10orf22",NA
"C10orf25","220979"
"C10orf26",NA
"C10orf27",NA
"C10orf28",NA
"C10orf30",NA
"C10orf32",NA
"C10orf33",NA
"C10orf35",NA
"C10orf37",NA
"C10orf38",NA
"C10orf39",NA
"C10orf4",NA
"C10orf40",NA
"C10orf41",NA
"C10orf42",NA
"C10orf44",NA
"C10orf46",NA
"C10orf47",NA
"C10orf49",NA
"C10orf51",NA
"C10orf52",NA
"C10orf53","282966"
"C10orf54",NA
"C10orf56",NA
"C10orf57",NA
"C10orf58",NA
"C10orf59",NA
"C10orf6",NA
"C10orf61",NA
"C10orf63",NA
"C10orf64",NA
"C10orf65",NA
"C10orf67","256815"
"C10orf68",NA
"C10orf7",NA
"C10orf70",NA
"C10orf71","118461"
"C10orf72",NA
"C10orf73",NA
"C10orf75",NA
"C10orf76","79591"
"C10orf77",NA
"C10orf78",NA
"C10orf79",NA
"C10orf80",NA
"C10orf81",NA
"C10orf82","143379"
"C10orf83",NA
"C10orf84",NA
"C10orf86",NA
"C10orf87",NA
"C10orf88","80007"
"C10orf89",NA
"C10orf9",NA
"C10orf90","118611"
"C10orf91","170393"
"C10orf92",NA
"C10orf93",NA
"C10orf95","79946"
"C10orf96",NA
"C10orf97",NA
"C10orf99","387695"
"C11orf1","64776"
"C11orf10",NA
"C11orf11",NA
"C11orf16","56673"
"C11orf17",NA
"C11orf2",NA
"C11orf21","29125"
"C11orf24","53838"
"C11orf3",NA
"C11orf30",NA
"C11orf31",NA
"C11orf34",NA
"C11orf35",NA
"C11orf36",NA
"C11orf40","143501"
"C11orf41",NA
"C11orf42","160298"
"C11orf44","283171"
"C11orf45","219833"
"C11orf46",NA
"C11orf47",NA
"C11orf48",NA
"C11orf49","79096"
"C11orf51",NA
"C11orf52","91894"
"C11orf53","341032"
"C11orf54","28970"
"C11orf56",NA
"C11orf9",NA
"C12orf10","60314"
"C12orf11",NA
"C12orf12",NA
"C12orf22",NA
"C12orf23",NA
"C12orf24",NA
"C12orf25",NA
"C12orf26",NA
"C12orf27",NA
"C12orf28",NA
"C12orf29","91298"
"C12orf30",NA
"C12orf31",NA
"C12orf32",NA
"C12orf33",NA
"C12orf34",NA
"C12orf35",NA
"C12orf36",NA
"C12orf37",NA
"C12orf38",NA
"C12orf39",NA
"C12orf4","57102"
"C12orf40","283461"
"C12orf41",NA
"C12orf42","374470"
"C12orf43","64897"
"C12orf44",NA
"C12orf45","121053"
"C12orf46",NA
"C12orf47",NA
"C12orf48",NA
"C12orf49","79794"
"C12orf5",NA
"C12orf50","160419"
"C12orf51",NA
"C12orf52",NA
"C12orf53",NA
"C12orf54","121273"
"C12orf55",NA
"C12orf56","115749"
"C12orf57","113246"
"C12orf58",NA
"C12orf59",NA
"C12orf60","144608"
"C12orf61",NA
"C12orf62",NA
"C12orf9",NA
"C13orf1",NA
"C13orf10",NA
"C13orf12",NA
"C13orf18",NA
"C13orf21",NA
"C13orf23",NA
"C13orf24",NA
"C13orf3",NA
"C13orf6",NA
"C13orf7",NA
"C13orf8",NA
"C14orf1",NA
"C14orf10",NA
"C14orf100",NA
"C14orf101",NA
"C14orf102",NA
"C14orf103",NA
"C14orf104",NA
"C14orf105",NA
"C14orf106",NA
"C14orf108",NA
"C14orf109",NA
"C14orf11",NA
"C14orf111",NA
"C14orf112",NA
"C14orf113",NA
"C14orf115",NA
"C14orf118",NA
"C14orf119","55017"
"C14orf120",NA
"C14orf121",NA
"C14orf122",NA
"C14orf124",NA
"C14orf125",NA
"C14orf126",NA
"C14orf128",NA
"C14orf129",NA
"C14orf130",NA
"C14orf131",NA
"C14orf132","56967"
"C14orf133",NA
"C14orf135",NA
"C14orf138",NA
"C14orf139",NA
"C14orf140",NA
"C14orf142",NA
"C14orf143",NA
"C14orf144","145195"
"C14orf145",NA
"C14orf147",NA
"C14orf148",NA
"C14orf149",NA
"C14orf150",NA
"C14orf151",NA
"C14orf152",NA
"C14orf153",NA
"C14orf155",NA
"C14orf156",NA
"C14orf159",NA
"C14orf161",NA
"C14orf162",NA
"C14orf166",NA
"C14orf166B",NA
"C14orf167",NA
"C14orf168",NA
"C14orf169",NA
"C14orf172",NA
"C14orf173",NA
"C14orf174",NA
"C14orf19",NA
"C14orf2","9556"
"C14orf21",NA
"C14orf22",NA
"C14orf24",NA
"C14orf25",NA
"C14orf26",NA
"C14orf28","122525"
"C14orf29",NA
"C14orf30",NA
"C14orf32",NA
"C14orf34",NA
"C14orf35",NA
"C14orf37","145407"
"C14orf39","317761"
"C14orf4",NA
"C14orf40",NA
"C14orf41",NA
"C14orf42",NA
"C14orf43",NA
"C14orf44",NA
"C14orf45",NA
"C14orf46",NA
"C14orf48",NA
"C14orf49",NA
"C14orf50",NA
"C14orf54",NA
"C14orf56",NA
"C14orf57",NA
"C14orf58",NA
"C14orf62",NA
"C14orf65",NA
"C14orf68",NA
"C14orf7",NA
"C14orf70",NA
"C14orf72",NA
"C14orf73",NA
"C14orf78",NA
"C14orf79",NA
"C14orf8",NA
"C14orf80",NA
"C14orf81",NA
"C14orf82",NA
"C14orf83",NA
"C14orf85",NA
"C14orf86",NA
"C14orf91",NA
"C14orf92",NA
"C14orf93","60686"
"C14orf94",NA
"C15orf15",NA
"C15orf17",NA
"C15orf2",NA
"C15orf20",NA
"C15orf21",NA
"C15orf23",NA
"C15orf24",NA
"C15orf26",NA
"C15orf27",NA
"C15orf28",NA
"C15orf29",NA
"C15orf31",NA
"C15orf32","145858"
"C15orf33",NA
"C15orf34",NA
"C15orf37",NA
"C15orf38",NA
"C15orf39","56905"
"C15orf40","123207"
"C15orf41","84529"
"C15orf42",NA
"C15orf43",NA
"C15orf44",NA
"C15orf48","84419"
"C15orf49",NA
"C15orf5",NA
"C16orf24",NA
"C16orf28",NA
"C16orf3",NA
"C16orf30",NA
"C16orf33",NA
"C16orf34",NA
"C16orf35",NA
"C16orf44",NA
"C16orf45","89927"
"C16orf46","123775"
"C16orf47","388289"
"C16orf48",NA
"C16orf5",NA
"C16orf50",NA
"C16orf51",NA
"C16orf52","730094"
"C16orf53",NA
"C16orf54","283897"
"C16orf55",NA
"C16orf56",NA
"C16orf57",NA
"C16orf58","64755"
"C16orf59",NA
"C16orf60",NA
"C16orf61",NA
"C16orf63",NA
"C16orf7",NA
"C16orf9",NA
"C17orf11",NA
"C17orf25",NA
"C17orf27",NA
"C17orf28",NA
"C17orf32",NA
"C17orf37",NA
"C17orf38",NA
"C17orf39",NA
"C17orf40",NA
"C17orf41",NA
"C17orf42",NA
"C17orf44",NA
"C17orf45",NA
"C17orf46",NA
"C17orf47","284083"
"C17orf48",NA
"C17orf49","124944"
"C17orf50","146853"
"C17orf51","339263"
"C17orf52",NA
"C17orf53","78995"
"C17orf54",NA
"C17orf55",NA
"C17orf56",NA
"C17orf57",NA
"C17orf58","284018"
"C17orf59",NA
"C17orf60",NA
"C17orf61",NA
"C17orf62","79415"
"C17orf63",NA
"C17orf64","124773"
"C17orf65",NA
"C17orf66",NA
"C17orf67","339210"
"C17orf68",NA
"C17orf69",NA
"C17orf70",NA
"C17orf71",NA
"C17orf72",NA
"C17orf73",NA
"C17orf74",NA
"C17orf75","64149"
"C17orf76",NA
"C17orf77","146723"
"C17orf78","284099"
"C17orf79",NA
"C17orf80","55028"
"C17orf81",NA
"C18orf1",NA
"C18orf10",NA
"C18orf12","84322"
"C18orf14",NA
"C18orf15","147276"
"C18orf16",NA
"C18orf17",NA
"C18orf18",NA
"C18orf19",NA
"C18orf2",NA
"C18orf20",NA
"C18orf21","83608"
"C18orf22",NA
"C18orf23",NA
"C18orf24",NA
"C18orf25","147339"
"C18orf26",NA
"C18orf30",NA
"C18orf34",NA
"C18orf37",NA
"C18orf4",NA
"C18orf43",NA
"C18orf45",NA
"C18orf49",NA
"C18orf51",NA
"C18orf54","162681"
"C18orf55",NA
"C18orf57",NA
"C18orf58",NA
"C18orf8",NA
"C19orf10",NA
"C19orf12","83636"
"C19orf15",NA
"C19orf16",NA
"C19orf18","147685"
"C19orf19",NA
"C19orf2",NA
"C19orf20",NA
"C19orf21",NA
"C19orf22",NA
"C19orf23",NA
"C19orf24","55009"
"C19orf25","148223"
"C19orf26",NA
"C19orf28",NA
"C19orf29",NA
"C19orf30",NA
"C19orf33","64073"
"C19orf34",NA
"C19orf35",NA
"C19orf36",NA
"C19orf37",NA
"C19orf4",NA
"C19orf6",NA
"C19orf7",NA
"C19orf9",NA
"C1D","10438"
"C1GALT1","56913"
"C1GALT1C1","29071"
"C1orf100","200159"
"C1orf101",NA
"C1orf102",NA
"C1orf103",NA
"C1orf104",NA
"C1orf105","92346"
"C1orf106","55765"
"C1orf107",NA
"C1orf108",NA
"C1orf109","54955"
"C1orf110",NA
"C1orf111",NA
"C1orf112","55732"
"C1orf113",NA
"C1orf114",NA
"C1orf115","79762"
"C1orf116","79098"
"C1orf117",NA
"C1orf118",NA
"C1orf119",NA
"C1orf120",NA
"C1orf121",NA
"C1orf122","127687"
"C1orf123","54987"
"C1orf124",NA
"C1orf125",NA
"C1orf126",NA
"C1orf127","148345"
"C1orf128",NA
"C1orf129",NA
"C1orf131","128061"
"C1orf132","100128537"
"C1orf135",NA
"C1orf137","388667"
"C1orf14",NA
"C1orf142",NA
"C1orf143","440714"
"C1orf144",NA
"C1orf146","388649"
"C1orf148",NA
"C1orf149",NA
"C1orf150",NA
"C1orf155",NA
"C1orf156",NA
"C1orf157",NA
"C1orf158","93190"
"C1orf159","54991"
"C1orf160",NA
"C1orf161",NA
"C1orf162","128346"
"C1orf163",NA
"C1orf164",NA
"C1orf165",NA
"C1orf166",NA
"C1orf167","284498"
"C1orf168",NA
"C1orf170",NA
"C1orf171",NA
"C1orf172",NA
"C1orf173",NA
"C1orf174","339448"
"C1orf175",NA
"C1orf176",NA
"C1orf177",NA
"C1orf178",NA
"C1orf179",NA
"C1orf180",NA
"C1orf181",NA
"C1orf182",NA
"C1orf183",NA
"C1orf184",NA
"C1orf185","284546"
"C1orf187",NA
"C1orf188",NA
"C1orf189","388701"
"C1orf19",NA
"C1orf192",NA
"C1orf198","84886"
"C1orf2",NA
"C1orf20",NA
"C1orf201",NA
"C1orf203",NA
"C1orf204",NA
"C1orf21","81563"
"C1orf22",NA
"C1orf24",NA
"C1orf25",NA
"C1orf26",NA
"C1orf27",NA
"C1orf31",NA
"C1orf32",NA
"C1orf33",NA
"C1orf34",NA
"C1orf35","79169"
"C1orf36",NA
"C1orf37",NA
"C1orf38",NA
"C1orf41",NA
"C1orf42",NA
"C1orf43","25912"
"C1orf46",NA
"C1orf48",NA
"C1orf49",NA
"C1orf50","79078"
"C1orf51",NA
"C1orf52","148423"
"C1orf53","388722"
"C1orf54","79630"
"C1orf55",NA
"C1orf56","54964"
"C1orf57",NA
"C1orf58",NA
"C1orf59",NA
"C1orf60",NA
"C1orf61","10485"
"C1orf62",NA
"C1orf63",NA
"C1orf64",NA
"C1orf65",NA
"C1orf66",NA
"C1orf67",NA
"C1orf69",NA
"C1orf70",NA
"C1orf71",NA
"C1orf73",NA
"C1orf74","148304"
"C1orf75",NA
"C1orf76",NA
"C1orf77",NA
"C1orf78",NA
"C1orf79",NA
"C1orf80",NA
"C1orf82",NA
"C1orf83",NA
"C1orf84",NA
"C1orf85",NA
"C1orf86",NA
"C1orf87","127795"
"C1orf88",NA
"C1orf89",NA
"C1orf9",NA
"C1orf90",NA
"C1orf91",NA
"C1orf92",NA
"C1orf93",NA
"C1orf94","84970"
"C1orf95",NA
"C1orf96",NA
"C1orf97",NA
"C1orf99",NA
"C1QA","712"
"C1QB","713"
"C1QBP","708"
"C1QC","714"
"C1QDC1",NA
"C1QDC2",NA
"C1QL1","10882"
"C1QL2","165257"
"C1QL3","389941"
"C1QL4","338761"
"C1QTNF1","114897"
"C1QTNF2","114898"
"C1QTNF3","114899"
"C1QTNF4","114900"
"C1QTNF5","114902"
"C1QTNF6","114904"
"C1QTNF7","114905"
"C1QTNF8","390664"
"C1R","715"
"C1RL","51279"
"C1S","716"
"C2","717"
"C20orf10",NA
"C20orf100",NA
"C20orf102",NA
"C20orf103",NA
"C20orf106",NA
"C20orf107",NA
"C20orf108",NA
"C20orf11",NA
"C20orf111",NA
"C20orf112",NA
"C20orf114",NA
"C20orf115",NA
"C20orf116",NA
"C20orf117",NA
"C20orf118",NA
"C20orf119",NA
"C20orf12",NA
"C20orf120",NA
"C20orf121",NA
"C20orf123",NA
"C20orf127",NA
"C20orf128",NA
"C20orf129",NA
"C20orf132",NA
"C20orf133",NA
"C20orf135",NA
"C20orf14",NA
"C20orf141","128653"
"C20orf142",NA
"C20orf144","128864"
"C20orf149",NA
"C20orf151",NA
"C20orf152",NA
"C20orf155",NA
"C20orf160",NA
"C20orf161",NA
"C20orf165",NA
"C20orf166",NA
"C20orf172",NA
"C20orf173","140873"
"C20orf174",NA
"C20orf175",NA
"C20orf177",NA
"C20orf179",NA
"C20orf18",NA
"C20orf181","100128998"
"C20orf185",NA
"C20orf186",NA
"C20orf187","728434"
"C20orf19",NA
"C20orf191",NA
"C20orf194","25943"
"C20orf195",NA
"C20orf20",NA
"C20orf22",NA
"C20orf23",NA
"C20orf24","55969"
"C20orf26",NA
"C20orf27","54976"
"C20orf28",NA
"C20orf29",NA
"C20orf3",NA
"C20orf30",NA
"C20orf31",NA
"C20orf32",NA
"C20orf35",NA
"C20orf38",NA
"C20orf39",NA
"C20orf4",NA
"C20orf42",NA
"C20orf43",NA
"C20orf44",NA
"C20orf45",NA
"C20orf46",NA
"C20orf50",NA
"C20orf51",NA
"C20orf52",NA
"C20orf54",NA
"C20orf55",NA
"C20orf56",NA
"C20orf57",NA
"C20orf58",NA
"C20orf59",NA
"C20orf6",NA
"C20orf66",NA
"C20orf67",NA
"C20orf7",NA
"C20orf70",NA
"C20orf71",NA
"C20orf72",NA
"C20orf74",NA
"C20orf75",NA
"C20orf77",NA
"C20orf79",NA
"C20orf80",NA
"C20orf82",NA
"C20orf85","128602"
"C20orf86",NA
"C20orf91",NA
"C20orf94",NA
"C20orf95",NA
"C20orf96","140680"
"C20orf98",NA
"C21orf100",NA
"C21orf104",NA
"C21orf105",NA
"C21orf108",NA
"C21orf109",NA
"C21orf110",NA
"C21orf111",NA
"C21orf112",NA
"C21orf114",NA
"C21orf116",NA
"C21orf117",NA
"C21orf118",NA
"C21orf119",NA
"C21orf12",NA
"C21orf121",NA
"C21orf122",NA
"C21orf123",NA
"C21orf124",NA
"C21orf125",NA
"C21orf128",NA
"C21orf129",NA
"C21orf13",NA
"C21orf130",NA
"C21orf131",NA
"C21orf15",NA
"C21orf2","755"
"C21orf20",NA
"C21orf21",NA
"C21orf22",NA
"C21orf23",NA
"C21orf25",NA
"C21orf29",NA
"C21orf30",NA
"C21orf31",NA
"C21orf33","8209"
"C21orf34",NA
"C21orf36",NA
"C21orf37",NA
"C21orf39",NA
"C21orf40",NA
"C21orf42",NA
"C21orf44",NA
"C21orf45",NA
"C21orf47",NA
"C21orf49",NA
"C21orf51",NA
"C21orf52",NA
"C21orf53",NA
"C21orf54",NA
"C21orf55",NA
"C21orf56",NA
"C21orf57",NA
"C21orf58","54058"
"C21orf59","56683"
"C21orf6",NA
"C21orf62","56245"
"C21orf63",NA
"C21orf66",NA
"C21orf67",NA
"C21orf69",NA
"C21orf7",NA
"C21orf70",NA
"C21orf71",NA
"C21orf74",NA
"C21orf77",NA
"C21orf8",NA
"C21orf81",NA
"C21orf82",NA
"C21orf84",NA
"C21orf86",NA
"C21orf87",NA
"C21orf88",NA
"C21orf89",NA
"C21orf9",NA
"C21orf90",NA
"C21orf91","54149"
"C21orf93",NA
"C21orf94",NA
"C21orf96",NA
"C21orf99",NA
"C22orf13",NA
"C22orf15","150248"
"C22orf18",NA
"C22orf19",NA
"C22orf23","84645"
"C22orf24","25775"
"C22orf25",NA
"C22orf5",NA
"C22orf8",NA
"C22orf9",NA
"C2orf10",NA
"C2orf11",NA
"C2orf12",NA
"C2orf13",NA
"C2orf14",NA
"C2orf15","150590"
"C2orf16","84226"
"C2orf17",NA
"C2orf18",NA
"C2orf19",NA
"C2orf21",NA
"C2orf24",NA
"C2orf25",NA
"C2orf26",NA
"C2orf27",NA
"C2orf28",NA
"C2orf29",NA
"C2orf3",NA
"C2orf30",NA
"C2orf31",NA
"C2orf32",NA
"C2orf33",NA
"C2orf34",NA
"C2orf4",NA
"C2orf7",NA
"C3","718"
"C3AR1","719"
"C3orf1",NA
"C3orf10",NA
"C3orf14","57415"
"C3orf15",NA
"C3orf16",NA
"C3orf17",NA
"C3orf18","51161"
"C3orf19",NA
"C3orf20","84077"
"C3orf21",NA
"C3orf22","152065"
"C3orf23",NA
"C3orf24",NA
"C3orf25",NA
"C3orf26",NA
"C3orf27",NA
"C3orf28",NA
"C3orf29",NA
"C3orf30","152405"
"C3orf31",NA
"C3orf32",NA
"C3orf33","285315"
"C3orf34",NA
"C3orf35","339883"
"C3orf36","80111"
"C3orf37",NA
"C3orf38","285237"
"C3orf39",NA
"C3orf40",NA
"C3orf41",NA
"C3orf42",NA
"C3orf43",NA
"C3orf44",NA
"C3orf45",NA
"C3orf46",NA
"C3orf47",NA
"C3orf48",NA
"C3orf49","132200"
"C3orf50",NA
"C3orf51",NA
"C3orf52","79669"
"C3orf53",NA
"C3orf54",NA
"C3orf55",NA
"C3orf56","285311"
"C3orf57",NA
"C3orf58","205428"
"C3orf59",NA
"C3orf60",NA
"C3orf62","375341"
"C3orf63",NA
"C3orf9",NA
"C4A","720"
"C4B","721"
"C4BPA","722"
"C4BPB","725"
"C4orf10",NA
"C4orf11",NA
"C4orf13",NA
"C4orf14",NA
"C4orf15",NA
"C4orf16",NA
"C4orf17","84103"
"C4orf18",NA
"C4orf6",NA
"C4orf7",NA
"C4orf8",NA
"C4orf9",NA
"C5","727"
"C5AR1","728"
"C5orf13",NA
"C5orf14",NA
"C5orf15","56951"
"C5orf16",NA
"C5orf20",NA
"C5orf21",NA
"C5orf3",NA
"C5orf4",NA
"C5orf5",NA
"C6","729"
"C6orf1",NA
"C6orf10","10665"
"C6orf103",NA
"C6orf105",NA
"C6orf106","64771"
"C6orf107",NA
"C6orf108",NA
"C6orf111",NA
"C6orf112",NA
"C6orf113",NA
"C6orf114",NA
"C6orf115",NA
"C6orf117",NA
"C6orf118","168090"
"C6orf12",NA
"C6orf125",NA
"C6orf128",NA
"C6orf129",NA
"C6orf130",NA
"C6orf134",NA
"C6orf136","221545"
"C6orf139",NA
"C6orf141","135398"
"C6orf142",NA
"C6orf143",NA
"C6orf145",NA
"C6orf146",NA
"C6orf147",NA
"C6orf148",NA
"C6orf149",NA
"C6orf15","29113"
"C6orf150",NA
"C6orf151",NA
"C6orf152",NA
"C6orf153",NA
"C6orf154",NA
"C6orf155",NA
"C6orf157",NA
"C6orf159",NA
"C6orf160",NA
"C6orf162",NA
"C6orf163","206412"
"C6orf164",NA
"C6orf165",NA
"C6orf166",NA
"C6orf167",NA
"C6orf168",NA
"C6orf170",NA
"C6orf173",NA
"C6orf174",NA
"C6orf176",NA
"C6orf182",NA
"C6orf184",NA
"C6orf185",NA
"C6orf188",NA
"C6orf189",NA
"C6orf190",NA
"C6orf191",NA
"C6orf192",NA
"C6orf194",NA
"C6orf195",NA
"C6orf199",NA
"C6orf203","51250"
"C6orf204",NA
"C6orf205",NA
"C6orf206",NA
"C6orf208",NA
"C6orf21",NA
"C6orf211",NA
"C6orf213",NA
"C6orf215",NA
"C6orf217",NA
"C6orf25",NA
"C6orf27",NA
"C6orf32",NA
"C6orf35",NA
"C6orf47","57827"
"C6orf48","50854"
"C6orf49",NA
"C6orf50",NA
"C6orf51",NA
"C6orf52","347744"
"C6orf54",NA
"C6orf55",NA
"C6orf57",NA
"C6orf59",NA
"C6orf60",NA
"C6orf61",NA
"C6orf62","81688"
"C6orf64",NA
"C6orf65",NA
"C6orf66",NA
"C6orf68",NA
"C6orf69",NA
"C6orf70",NA
"C6orf71",NA
"C6orf72",NA
"C6orf75",NA
"C6orf78",NA
"C6orf79",NA
"C6orf81",NA
"C6orf84",NA
"C6orf85",NA
"C6orf88",NA
"C6orf89","221477"
"C6orf94",NA
"C6orf96",NA
"C6orf97",NA
"C7","730"
"C7orf10",NA
"C7orf11",NA
"C7orf13","129790"
"C7orf16",NA
"C7orf19",NA
"C7orf20",NA
"C7orf21",NA
"C7orf23",NA
"C7orf24",NA
"C7orf25","79020"
"C7orf26","79034"
"C7orf27",NA
"C7orf28A",NA
"C7orf28B",NA
"C7orf29",NA
"C7orf30",NA
"C7orf31","136895"
"C7orf33","202865"
"C7orf34",NA
"C7orf36",NA
"C7orf4",NA
"C7orf9",NA
"C8A","731"
"C8B","732"
"C8G","733"
"C8orf1",NA
"C8orf12",NA
"C8orf13",NA
"C8orf14",NA
"C8orf15",NA
"C8orf16",NA
"C8orf17","100507249"
"C8orf30A",NA
"C8orf31","286122"
"C8orf32",NA
"C8orf33","65265"
"C8orf34","116328"
"C8orf35",NA
"C8orf36",NA
"C8orf37","157657"
"C8orf38",NA
"C8orf39",NA
"C8orf4",NA
"C8orf40",NA
"C8orf41",NA
"C8orf42",NA
"C8orf44","56260"
"C8orf45",NA
"C8orf46","254778"
"C8orf47",NA
"C8orf48","157773"
"C8orf5",NA
"C8orf50",NA
"C8orf51",NA
"C8orf52",NA
"C8orf53",NA
"C8orf54",NA
"C8orf55",NA
"C8orf56",NA
"C8orf57",NA
"C8orf6",NA
"C8orf70",NA
"C8orf71",NA
"C8orf72",NA
"C8orf76","84933"
"C8orf77",NA
"C8orf78",NA
"C8orf79",NA
"C8orf8",NA
"C8ORFK29",NA
"C8ORFK32",NA
"C8ORFK36",NA
"C9","735"
"C9orf10",NA
"C9orf100",NA
"C9orf102",NA
"C9orf109",NA
"C9orf10OS",NA
"C9orf11",NA
"C9orf111",NA
"C9orf112",NA
"C9orf114",NA
"C9orf116","138162"
"C9orf117",NA
"C9orf119",NA
"C9orf121",NA
"C9orf122",NA
"C9orf123",NA
"C9orf125",NA
"C9orf126",NA
"C9orf127",NA
"C9orf128",NA
"C9orf130",NA
"C9orf138",NA
"C9orf14",NA
"C9orf140",NA
"C9orf142",NA
"C9orf150",NA
